anime_id,name,genre,type,episodes,rating,members
3914,1001 Nights,Fantasy,Movie,1,6.41,4930
3914,1001 Nights,Seinen,Movie,1,6.41,4930
3914,1001 Nights,Demons,Movie,1,6.41,4930
1901,11-nin Iru!,Space,Movie,1,7.33,4311
1901,11-nin Iru!,Mystery,Movie,1,7.33,4311
1901,11-nin Iru!,Sci-Fi,Movie,1,7.33,4311
1901,11-nin Iru!,Drama,Movie,1,7.33,4311
1901,11-nin Iru!,Shoujo,Movie,1,7.33,4311
1901,11-nin Iru!,Action,Movie,1,7.33,4311
1901,11-nin Iru!,Romance,Movie,1,7.33,4311
1901,11-nin Iru!,Adventure,Movie,1,7.33,4311
20557,11eyes Picture Drama,Comedy,Special,13,5.95,2505
29411,12-gatsu no Uta,Kids,Movie,1,5.15,193
23579,12-sai.,Shoujo,OVA,8,6.59,6211
23579,12-sai.,Romance,OVA,8,6.59,6211
23579,12-sai.,School,OVA,8,6.59,6211
31319,12-sai. 2nd Season,Romance,OVA,4,6.43,1383
31319,12-sai. 2nd Season,School,OVA,4,6.43,1383
31319,12-sai. 2nd Season,Shoujo,OVA,4,6.43,1383
32601,12-sai.: Chicchana Mune no Tokimeki,School,TV,12,6.69,12768
32601,12-sai.: Chicchana Mune no Tokimeki,Shoujo,TV,12,6.69,12768
32601,12-sai.: Chicchana Mune no Tokimeki,Romance,TV,12,6.69,12768
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,School,TV,12,6.85,4580
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,Shoujo,TV,12,6.85,4580
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,Romance,TV,12,6.85,4580
18305,15 Sonyeon Uju Pyoryugi,Action,Movie,1,5.13,188
18305,15 Sonyeon Uju Pyoryugi,Space,Movie,1,5.13,188
18305,15 Sonyeon Uju Pyoryugi,Sci-Fi,Movie,1,5.13,188
18305,15 Sonyeon Uju Pyoryugi,Shounen,Movie,1,5.13,188
30234,1989,Space,Music,1,5.77,374
30234,1989,Music,Music,1,5.77,374
29347,20-dai no Heya-hen,Slice of Life,Special,1,5.34,733
31874,2002-nen Harmoni Ondo,Kids,Music,1,4.77,79
31874,2002-nen Harmoni Ondo,Music,Music,1,4.77,79
28339,2005-nen Uchuu no Tabi,Space,Special,1,4.75,657
28339,2005-nen Uchuu no Tabi,Sci-Fi,Special,1,4.75,657
28339,2005-nen Uchuu no Tabi,Dementia,Special,1,4.75,657
32813,2010,Music,Music,1,5.34,217
16696,2020 Nyeon Ujuui Wonder Kiddy,Space,TV,13,5.89,179
16696,2020 Nyeon Ujuui Wonder Kiddy,Sci-Fi,TV,13,5.89,179
5628,21 Emon,Sci-Fi,TV,39,6.19,314
5628,21 Emon,Space,TV,39,6.19,314
5628,21 Emon,Comedy,TV,39,6.19,314
6073,21 Emon Uchuu e Irasshai!,Space,Movie,1,5.05,216
6073,21 Emon Uchuu e Irasshai!,Sci-Fi,Movie,1,5.05,216
6073,21 Emon Uchuu e Irasshai!,Comedy,Movie,1,5.05,216
6074,21 Emon Uchuu ike! Hadashi no Princess,Comedy,Movie,1,6.26,260
6074,21 Emon Uchuu ike! Hadashi no Princess,Sci-Fi,Movie,1,6.26,260
6074,21 Emon Uchuu ike! Hadashi no Princess,Space,Movie,1,6.26,260
10139,21 Seiki Manga Hajimete Monogatari,Sci-Fi,Special,1,6.63,258
10139,21 Seiki Manga Hajimete Monogatari,Comedy,Special,1,6.63,258
10139,21 Seiki Manga Hajimete Monogatari,Adventure,Special,1,6.63,258
10139,21 Seiki Manga Hajimete Monogatari,Kids,Special,1,6.63,258
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,Adventure,Movie,1,6.24,282
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,Kids,Movie,1,6.24,282
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,35,6.74,967
24783,3-D Tengoku,Music,Music,1,4.06,117
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,Music,Music,1,5.59,385
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,School,Music,1,5.59,385
33975,3-Nen D-Gumi Glass no Kamen,School,TV,13,5.06,836
33975,3-Nen D-Gumi Glass no Kamen,Comedy,TV,13,5.06,836
33975,3-Nen D-Gumi Glass no Kamen,Parody,TV,13,5.06,836
31646,3-gatsu no Lion,Drama,TV,23,7.93,59492
31646,3-gatsu no Lion,Seinen,TV,23,7.93,59492
31646,3-gatsu no Lion,Slice of Life,TV,23,7.93,59492
31646,3-gatsu no Lion,Game,TV,23,7.93,59492
28789,3-gatsu no Lion meets Bump of Chicken,Drama,Music,1,6.8,2160
28789,3-gatsu no Lion meets Bump of Chicken,Music,Music,1,6.8,2160
28789,3-gatsu no Lion meets Bump of Chicken,Seinen,Music,1,6.8,2160
8774,3-tsu no Hanashi,Fantasy,Special,1,5.47,257
7809,3-tsu no Kumo,Dementia,Movie,3,5.1,918
7113,30th Gundam Perfect Mission,Mecha,OVA,1,7.14,3963
7113,30th Gundam Perfect Mission,Sci-Fi,OVA,1,7.14,3963
33696,3D Onara Gorou ga Dance Dance Dance!!,Music,Music,1,4.39,624
33696,3D Onara Gorou ga Dance Dance Dance!!,Comedy,Music,1,4.39,624
300,3x3 Eyes,Horror,OVA,4,6.97,15683
300,3x3 Eyes,Action,OVA,4,6.97,15683
300,3x3 Eyes,Romance,OVA,4,6.97,15683
300,3x3 Eyes,Demons,OVA,4,6.97,15683
300,3x3 Eyes,Fantasy,OVA,4,6.97,15683
1225,3x3 Eyes Seima Densetsu,Action,OVA,3,7.13,8892
1225,3x3 Eyes Seima Densetsu,Fantasy,OVA,3,7.13,8892
1225,3x3 Eyes Seima Densetsu,Adventure,OVA,3,7.13,8892
1225,3x3 Eyes Seima Densetsu,Demons,OVA,3,7.13,8892
1225,3x3 Eyes Seima Densetsu,Horror,OVA,3,7.13,8892
1225,3x3 Eyes Seima Densetsu,Romance,OVA,3,7.13,8892
3685,4-Day Weekend,Music,Music,1,6.01,1712
30665,4.Eyes,Dementia,Movie,1,4.15,195
8646,44-hiki no Neko,Music,Music,1,4.8,855
8646,44-hiki no Neko,Kids,Music,1,4.8,855
27589,47 Todoufuken,Kids,TV,26,5.61,112
27589,47 Todoufuken,Comedy,TV,26,5.61,112
23149,47 Todoufuken R,Comedy,TV,12,5.81,122
23149,47 Todoufuken R,Kids,TV,12,5.81,122
29835,47 Todoufuken Specials,Kids,Special,2,5.23,72
29835,47 Todoufuken Specials,Comedy,Special,2,5.23,72
29835,47 Todoufuken Specials,Romance,Special,2,5.23,72
10979,48x61,Comedy,ONA,1,5.55,779
10979,48x61,Sports,ONA,1,5.55,779
2475,6 Angels,Action,ONA,6,4.59,1890
2475,6 Angels,Sci-Fi,ONA,6,4.59,1890
13971,663114,Fantasy,Movie,1,5.61,1701
20913,6♥Princess,Magic,Music,1,5.99,1807
20913,6♥Princess,Music,Music,1,5.99,1807
32853,7-kakan.,Music,Music,1,5.88,143
16812,77Danui Bimil,Drama,Movie,1,3.59,158
16812,77Danui Bimil,Action,Movie,1,3.59,158
6670,8-gatsu no Symphony: Shibuya 2002-2003,Music,Movie,1,6.79,789
16564,84 Taekwon V,Sci-Fi,Movie,1,4.64,151
16564,84 Taekwon V,Mecha,Movie,1,4.64,151
16564,84 Taekwon V,Action,Movie,1,4.64,151
32998,91 Days,Action,TV,12,7.93,140604
32998,91 Days,Historical,TV,12,7.93,140604
32998,91 Days,Drama,TV,12,7.93,140604
33964,91 Days Recap,Historical,Special,1,6.35,9453
33964,91 Days Recap,Action,Special,1,6.35,9453
33964,91 Days Recap,Drama,Special,1,6.35,9453
6094,A Piece of Phantasmagoria,Kids,OVA,15,6.38,1862
6094,A Piece of Phantasmagoria,Fantasy,OVA,15,6.38,1862
29902,A Play,Music,Music,1,5.02,185
30214,A Smart Experiment,Dementia,Special,1,4.03,109
9776,A-Channel,Comedy,TV,12,7.06,58564
9776,A-Channel,Seinen,TV,12,7.06,58564
9776,A-Channel,Slice of Life,TV,12,7.06,58564
9776,A-Channel,School,TV,12,7.06,58564
11339,A-Channel+smile,School,OVA,2,7.22,13671
11339,A-Channel+smile,Seinen,OVA,2,7.22,13671
11339,A-Channel+smile,Slice of Life,OVA,2,7.22,13671
11339,A-Channel+smile,Comedy,OVA,2,7.22,13671
10737,A-Channel: +A-Channel,School,Special,11,7.05,12631
10737,A-Channel: +A-Channel,Seinen,Special,11,7.05,12631
10737,A-Channel: +A-Channel,Slice of Life,Special,11,7.05,12631
10737,A-Channel: +A-Channel,Comedy,Special,11,7.05,12631
5447,A-Girl,School,OVA,1,5.63,585
5447,A-Girl,Shoujo,OVA,1,5.63,585
5447,A-Girl,Music,OVA,1,5.63,585
5447,A-Girl,Romance,OVA,1,5.63,585
1295,A-Ko The Versus,Super Power,OVA,2,6.49,2457
1295,A-Ko The Versus,Sci-Fi,OVA,2,6.49,2457
1295,A-Ko The Versus,Romance,OVA,2,6.49,2457
1295,A-Ko The Versus,Action,OVA,2,6.49,2457
1295,A-Ko The Versus,Adventure,OVA,2,6.49,2457
1295,A-Ko The Versus,Comedy,OVA,2,6.49,2457
9433,A-jang.com,Fantasy,TV,13,5.57,252
1349,A.D. Police (TV),Sci-Fi,TV,12,6.16,5547
1349,A.D. Police (TV),Mecha,TV,12,6.16,5547
1349,A.D. Police (TV),Action,TV,12,6.16,5547
1349,A.D. Police (TV),Shounen,TV,12,6.16,5547
4934,A.F,Mecha,Special,1,4.7,646
4934,A.F,Action,Special,1,4.7,646
4934,A.F,Sci-Fi,Special,1,4.7,646
3463,A.LI.CE,Sci-Fi,Movie,1,5.38,1034
29750,AAA de Ikou!!: Yuuna & Akiko,Comedy,OVA,1,5.67,93
1346,AD Police,Police,OVA,3,6.47,6112
1346,AD Police,Mecha,OVA,3,6.47,6112
1346,AD Police,Mystery,OVA,3,6.47,6112
1346,AD Police,Dementia,OVA,3,6.47,6112
1346,AD Police,Thriller,OVA,3,6.47,6112
1346,AD Police,Psychological,OVA,3,6.47,6112
1346,AD Police,Sci-Fi,OVA,3,6.47,6112
1346,AD Police,Adventure,OVA,3,6.47,6112
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,Kids,TV,26,7.29,292
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,Adventure,TV,26,7.29,292
25717,AIUEO Anime Sekai no Douwa: Aesop Monogatari Anime Series,Fantasy,TV,26,7.29,292
12149,AKB0048,Music,TV,13,7.55,37763
12149,AKB0048,Sci-Fi,TV,13,7.55,37763
14941,AKB0048: Next Stage,Sci-Fi,TV,13,7.84,22302
14941,AKB0048: Next Stage,Music,TV,13,7.84,22302
29850,AKB48 Stage Fighter,Action,Special,1,5.55,359
12951,AWOL,Action,TV,12,5.33,293
12951,AWOL,Sci-Fi,TV,12,5.33,293
12951,AWOL,Space,TV,12,5.33,293
12951,AWOL,Military,TV,12,5.33,293
8216,Aa Harimanada,Martial Arts,TV,23,6.25,640
8216,Aa Harimanada,Sports,TV,23,6.25,640
8216,Aa Harimanada,Seinen,TV,23,6.25,640
49,Aa! Megami-sama!,Supernatural,OVA,5,7.41,34590
49,Aa! Megami-sama!,Magic,OVA,5,7.41,34590
49,Aa! Megami-sama!,Seinen,OVA,5,7.41,34590
49,Aa! Megami-sama!,Comedy,OVA,5,7.41,34590
49,Aa! Megami-sama!,Romance,OVA,5,7.41,34590
9611,Aa! Megami-sama! (2011),Romance,OVA,3,7.45,12872
9611,Aa! Megami-sama! (2011),Magic,OVA,3,7.45,12872
9611,Aa! Megami-sama! (2011),Supernatural,OVA,3,7.45,12872
9611,Aa! Megami-sama! (2011),Seinen,OVA,3,7.45,12872
9611,Aa! Megami-sama! (2011),Comedy,OVA,3,7.45,12872
50,Aa! Megami-sama! (TV),Supernatural,TV,24,7.45,96694
50,Aa! Megami-sama! (TV),Magic,TV,24,7.45,96694
50,Aa! Megami-sama! (TV),Romance,TV,24,7.45,96694
50,Aa! Megami-sama! (TV),Comedy,TV,24,7.45,96694
50,Aa! Megami-sama! (TV),Seinen,TV,24,7.45,96694
1003,Aa! Megami-sama! (TV) Specials,Magic,Special,3,7.61,19257
1003,Aa! Megami-sama! (TV) Specials,Seinen,Special,3,7.61,19257
1003,Aa! Megami-sama! (TV) Specials,Romance,Special,3,7.61,19257
1003,Aa! Megami-sama! (TV) Specials,Supernatural,Special,3,7.61,19257
1003,Aa! Megami-sama! (TV) Specials,Comedy,Special,3,7.61,19257
304,Aa! Megami-sama! Movie,Seinen,Movie,1,7.65,29330
304,Aa! Megami-sama! Movie,Supernatural,Movie,1,7.65,29330
304,Aa! Megami-sama! Movie,Comedy,Movie,1,7.65,29330
304,Aa! Megami-sama! Movie,Magic,Movie,1,7.65,29330
304,Aa! Megami-sama! Movie,Romance,Movie,1,7.65,29330
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Comedy,TV,48,7.04,15937
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Supernatural,TV,48,7.04,15937
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Magic,TV,48,7.04,15937
880,Aa! Megami-sama!: Sorezore no Tsubasa,Romance,TV,22,7.69,42026
880,Aa! Megami-sama!: Sorezore no Tsubasa,Seinen,TV,22,7.69,42026
880,Aa! Megami-sama!: Sorezore no Tsubasa,Magic,TV,22,7.69,42026
880,Aa! Megami-sama!: Sorezore no Tsubasa,Supernatural,TV,22,7.69,42026
880,Aa! Megami-sama!: Sorezore no Tsubasa,Comedy,TV,22,7.69,42026
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Romance,Special,2,7.64,16986
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Comedy,Special,2,7.64,16986
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Magic,Special,2,7.64,16986
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Seinen,Special,2,7.64,16986
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Supernatural,Special,2,7.64,16986
3090,Aa! Megami-sama!: Tatakau Tsubasa,Comedy,Special,2,7.71,18465
3090,Aa! Megami-sama!: Tatakau Tsubasa,Seinen,Special,2,7.71,18465
3090,Aa! Megami-sama!: Tatakau Tsubasa,Romance,Special,2,7.71,18465
3090,Aa! Megami-sama!: Tatakau Tsubasa,Magic,Special,2,7.71,18465
3090,Aa! Megami-sama!: Tatakau Tsubasa,Supernatural,Special,2,7.71,18465
2884,Aachi wa Ssipak,Action,Movie,1,6.9,5566
2884,Aachi wa Ssipak,Comedy,Movie,1,6.9,5566
22831,Abarenbou Rikishi!! Matsutarou,Seinen,TV,23,6.2,5568
22831,Abarenbou Rikishi!! Matsutarou,Sports,TV,23,6.2,5568
305,Abashiri Ikka,Action,OVA,4,5.64,2000
305,Abashiri Ikka,Comedy,OVA,4,5.64,2000
305,Abashiri Ikka,Shounen,OVA,4,5.64,2000
11759,Accel World,Romance,TV,24,7.62,324284
11759,Accel World,Action,TV,24,7.62,324284
11759,Accel World,Game,TV,24,7.62,324284
11759,Accel World,Sci-Fi,TV,24,7.62,324284
11759,Accel World,School,TV,24,7.62,324284
13939,Accel World EX,Action,OVA,2,7.32,61198
13939,Accel World EX,School,OVA,2,7.32,61198
13939,Accel World EX,Sci-Fi,OVA,2,7.32,61198
13939,Accel World EX,Romance,OVA,2,7.32,61198
13939,Accel World EX,Game,OVA,2,7.32,61198
13859,Accel World: Acchel World.,Sci-Fi,Special,8,6.38,26190
13859,Accel World: Acchel World.,Comedy,Special,8,6.38,26190
31763,Accel World: Infinite∞Burst,Game,Movie,1,7.03,21916
31763,Accel World: Infinite∞Burst,Sci-Fi,Movie,1,7.03,21916
31763,Accel World: Infinite∞Burst,Action,Movie,1,7.03,21916
31763,Accel World: Infinite∞Burst,School,Movie,1,7.03,21916
31763,Accel World: Infinite∞Burst,Romance,Movie,1,7.03,21916
22419,Acchi Kocchi,Dementia,Movie,1,7.59,3433
12291,Acchi Kocchi (TV),Slice of Life,TV,12,7.65,127973
12291,Acchi Kocchi (TV),Romance,TV,12,7.65,127973
12291,Acchi Kocchi (TV),Seinen,TV,12,7.65,127973
12291,Acchi Kocchi (TV),School,TV,12,7.65,127973
12291,Acchi Kocchi (TV),Comedy,TV,12,7.65,127973
16273,Acchi Kocchi (TV): Place=Princess,Romance,Special,1,7.62,26246
16273,Acchi Kocchi (TV): Place=Princess,Comedy,Special,1,7.62,26246
16273,Acchi Kocchi (TV): Place=Princess,Slice of Life,Special,1,7.62,26246
16273,Acchi Kocchi (TV): Place=Princess,Seinen,Special,1,7.62,26246
16273,Acchi Kocchi (TV): Place=Princess,School,Special,1,7.62,26246
311,Ace wo Nerae!,Romance,TV,26,7.08,3945
311,Ace wo Nerae!,School,TV,26,7.08,3945
311,Ace wo Nerae!,Drama,TV,26,7.08,3945
311,Ace wo Nerae!,Shoujo,TV,26,7.08,3945
311,Ace wo Nerae!,Sports,TV,26,7.08,3945
313,Ace wo Nerae! (1979),Romance,Movie,1,6.95,1564
313,Ace wo Nerae! (1979),Sports,Movie,1,6.95,1564
313,Ace wo Nerae! (1979),Drama,Movie,1,6.95,1564
313,Ace wo Nerae! (1979),Shoujo,Movie,1,6.95,1564
313,Ace wo Nerae! (1979),School,Movie,1,6.95,1564
314,Ace wo Nerae! 2,Sports,OVA,13,6.81,890
314,Ace wo Nerae! 2,Shoujo,OVA,13,6.81,890
314,Ace wo Nerae! 2,Drama,OVA,13,6.81,890
312,Ace wo Nerae!: Final Stage,Sports,OVA,12,6.61,714
312,Ace wo Nerae!: Final Stage,Drama,OVA,12,6.61,714
312,Ace wo Nerae!: Final Stage,Action,OVA,12,6.61,714
33500,Acerola-chan,Comedy,ONA,3,5.0,52
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Sci-Fi,TV,12,6.02,37993
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Mecha,TV,12,6.02,37993
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Comedy,TV,12,6.02,37993
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Police,TV,12,6.02,37993
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Mecha,TV,12,6.58,10517
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Sci-Fi,TV,12,6.58,10517
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Police,TV,12,6.58,10517
32301,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,Comedy,TV,12,6.58,10517
11541,Ad Lib Anime Kenkyuujo,Comedy,TV,38,5.29,677
8181,Adachi-ga Hara,Sci-Fi,Movie,1,6.08,516
5246,Adesugata Mahou no Sannin Musume,Shoujo,OVA,1,5.53,542
5246,Adesugata Mahou no Sannin Musume,Comedy,OVA,1,5.53,542
5246,Adesugata Mahou no Sannin Musume,Magic,OVA,1,5.53,542
29980,Adventures in Beauty Wonderland,Dementia,Movie,1,4.32,698
4709,Aesop's World,Kids,TV,26,5.76,261
26137,Afghanistan Paghman-mura no Monogatari: Boku no Mura ni Circus ga Kita,Kids,OVA,1,6.67,130
26137,Afghanistan Paghman-mura no Monogatari: Boku no Mura ni Circus ga Kita,Historical,OVA,1,6.67,130
26135,Afghanistan Paghman-mura no Monogatari: Sekaiichi Utsukushii Boku no Mura,Kids,OVA,1,6.67,149
