Date,TOEI ANIMATION,IG Port
2015-03-10,1.0774861030844294,1.1217863890206665
2015-03-11,1.0847935272844258,1.1764666716603012
2015-03-12,1.096491959748097,1.172321956172548
2015-03-13,1.096491959748097,1.1640408479189048
2015-03-16,1.096491959748097,1.175642722195868
2015-03-17,1.090641254029062,1.1598961324311514
2015-03-18,1.0833338298290656,1.1483025808760507
2015-03-19,1.0745607502249117,1.1532712458282368
2015-03-20,1.0540922171314853,1.1681855634066576
2015-03-23,1.0584802464207614,1.1839238304495114
2015-03-24,1.0935666068885794,1.1748104500095724
2015-03-25,1.097951657203457,1.158239910780423
2015-03-26,1.0847935272844256,1.1358684344127916
2015-03-27,1.0597373736170101,1.086989088911639
2015-03-30,1.0523673909546412,1.1267550539728526
2015-03-31,1.0464720006196258,1.1143292302314562
2015-04-01,1.0464720006196258,1.1151615024177521
2015-04-02,1.0494211852743327,1.1101845147437033
2015-04-03,1.0494211852743327,1.1292435478098772
2015-04-06,1.0391020179572565,1.14995880252678
2015-04-07,1.043525794939317,1.1516150241775087
2015-04-08,1.0317350142692863,1.1748104500095726
2015-04-09,1.0258396239342709,1.1557597396652617
2015-04-10,1.0214158469522103,1.2054630346308475
2015-04-13,1.0140458642898413,1.0604812197781177
2015-04-14,1.0405766102846101,1.0439106805489682
2015-04-15,1.036155812276948,1.0314848568075716
2015-04-16,1.0302604219419327,1.0248516474827942
2015-04-17,1.028785829614579,1.011593551555102
2015-04-20,1.0184696412719019,1.006624886602916
2015-04-21,1.0258396239342706,0.9834294607708517
2015-04-22,1.031735014269286,0.9801170174693945
2015-04-23,1.0273112372872255,0.9693474153787267
2015-04-24,1.0376304046043014,0.9668589215417022
2015-04-27,1.047946592946979,0.9726598586801839
2015-04-28,1.0450003872666704,0.9751400297953453
2015-04-29,1.0450003872666704,0.9751400297953453
2015-04-30,1.0553165756093479,0.9693474153787265
2015-05-01,1.0626865582717169,0.9726598586801839
2015-05-04,1.0626865582717169,0.9726598586801839
2015-05-05,1.0626865582717169,0.9726598586801839
2015-05-06,1.0626865582717169,0.9726598586801839
2015-05-07,1.0656327639520253,0.9734838081446168
2015-05-08,1.05973737361701,0.976796251446074
2015-05-11,1.0612119659443635,0.9701713648431592
2015-05-12,1.0538419832819945,0.9718275864938879
2015-05-13,1.05973737361701,0.9759723019816411
2015-05-14,1.0567911679367017,0.9734838081446165
2015-05-15,1.0538419832819945,0.9743160803309122
2015-05-18,1.0567911679367017,0.9527768761495766
2015-05-19,1.1172196636142098,0.9610579844032199
2015-05-20,1.261664174258085,0.965202699890973
2015-05-21,1.1570157826063632,0.9685151431924303
2015-05-22,1.1599649672610703,0.9685151431924303
2015-05-25,1.090688917619441,0.9693474153787259
2015-05-26,1.07889813694941,0.9685151431924302
2015-05-27,1.0892173042664859,0.9651943771691098
2015-05-28,1.0892173042664859,0.9651943771691098
2015-05-29,1.0965843079544562,0.9660266493554057
2015-06-01,1.1127988656065477,0.9651943771691099
2015-06-02,1.123115053949225,0.9627058833320854
2015-06-03,1.1039542906168252,0.9618736111457895
2015-06-04,1.1054288829441787,0.9610496616813567
2015-06-05,1.1069034752715323,0.9552404018210121
2015-06-08,1.1172196636142098,0.9568966234717408
2015-06-09,1.120168848268917,0.9502550914251002
2015-06-10,1.127538830931286,0.9485988697743716
2015-06-11,1.1511203922713478,0.956064351285445
2015-06-12,1.1466995942636857,0.9502550914251002
2015-06-15,1.1393296116013167,0.9444458315647555
2015-06-16,1.134908813593655,0.941957337727731
2015-06-17,1.1290104442842406,0.9685151431924303
2015-06-18,1.1304850366115942,0.9535758574484204
2015-06-19,1.1776511382661166,0.9593851173087651
2015-06-22,1.149645799943994,0.9651943771691098
2015-06-23,1.1555411902790094,0.9618736111457895
2015-06-24,1.149645799943994,0.9560643512854448
2015-06-25,1.1584903749337163,0.9519196357976917
2015-06-26,1.1570157826063627,0.9461103759373469
2015-06-29,1.1747019536114092,0.9129110384260074
2015-06-30,1.2144980726035626,0.9079340507519584
2015-07-01,1.232184243608609,0.9477665975880757
2015-07-02,1.2307126302556541,0.9452781037510513
2015-07-03,1.213023480276209,0.9477665975880757
2015-07-06,1.1997581072788246,0.946110375937347
2015-07-07,1.2115518669232543,0.9344918562166575
2015-07-08,1.1584903749337163,0.9378042995181148
2015-07-09,1.1584903749337163,0.8797117009146675
2015-07-10,1.1540695769260545,0.8888417267983326
2015-07-13,1.1570157826063627,0.841535375729279
2015-07-14,1.1511203922713473,0.8498331294266482
2015-07-15,1.1496457999439937,0.8531538954499686
2015-07-16,1.152594984598701,0.8788877514502349
2015-07-17,1.1511203922713473,0.8755669854269146
2015-07-20,1.1511203922713473,0.8755669854269146
2015-07-21,1.130485036611594,0.8589631553103132
2015-07-22,1.1290104442842404,0.850665401612944
2015-07-23,1.145225001936332,0.841535375729279
2015-07-24,1.14080420392867,0.8440238695663035
2015-07-27,1.1363804269466096,0.8423676479155748
2015-07-28,1.1466995942636855,0.8407114262648461
2015-07-29,1.1496457999439937,0.8448561417525993
2015-07-30,1.1511203922713473,0.8465206861251908
2015-07-31,1.152594984598701,0.8514976737992397
2015-08-03,1.17912573059347,0.8539861676362641
2015-08-04,1.1879673266087938,0.827428362171565
2015-08-05,1.2528195992683624,0.7942290246602254
2015-08-06,1.2705057702734086,0.7925728030094967
2015-08-07,1.2705057702734086,0.7942290246602255
2015-08-10,1.2926157182605156,0.7469309963130348
2015-08-11,1.2675595645931004,0.7046016329180301
2015-08-12,1.2867203279255002,0.7137316588016952
2015-08-13,1.3397788409406393,0.7220294124990643
2015-08-14,1.4296872672676235,0.7394571920800984
2015-08-17,1.3869449425951617,0.746098724126739
2015-08-18,1.360414196600393,0.7751450234284627
2015-08-19,1.3869449425951619,0.7801220111025117
2015-08-20,1.3722049772704241,0.7768012450791915
2015-08-21,1.3294626525979623,0.746930996313035
2015-08-24,1.2616641742580852,0.6730668397792821
2015-08-25,1.270505770273409,0.6174627350128591
2015-08-26,1.3825241445874998,0.6572952818489765
2015-08-27,1.3663095869354085,0.6929831131973407
2015-08-28,1.3736795695977775,0.6987923730576855
2015-08-31,1.3618887889277465,0.7004485947084141
2015-09-01,1.3279880602706085,0.6987923730576855
2015-09-02,1.3677841792627616,0.6929831131973407
2015-09-03,1.3486234159303618,0.6838530873136757
2015-09-04,1.3412534332679926,0.6730668397792821
2015-09-07,1.3383072275876844,0.6697460737559618
2015-09-08,1.276401160608424,0.6307374763842774
2015-09-09,1.269034156920454,0.6639368138956171
2015-09-10,1.2248142609462398,0.6747230614300108
2015-09-11,1.283771143270793,0.6938153853836366
2015-09-14,1.283771143270793,0.7228616846853604
2015-09-15,1.3058810912579,0.7444341797541477
2015-09-16,1.3088272969382084,0.7353041538704826
2015-09-17,1.2808249375904845,0.7427779581034191
2015-09-18,1.2896665336058082,0.7394571920800987
2015-09-21,1.2896665336058082,0.7394571920800987
2015-09-22,1.2896665336058082,0.7394571920800987
2015-09-23,1.2896665336058082,0.7394571920800987
2015-09-24,1.3412534332679924,0.7236856341497933
2015-09-25,1.3014573142758392,0.7253501785223848
2015-09-28,1.2940903105878687,0.7178763742894485
2015-09-29,1.2926157182605151,0.7153878804524241
2015-09-30,1.319146464255284,0.7178763742894485
2015-10-01,1.338307227587684,0.7220294124990646
2015-10-02,1.3176718719279303,0.7220294124990646
2015-10-05,1.2985111085955305,0.7543964778241085
2015-10-06,1.2837711432707923,0.7469309963130352
2015-10-07,1.2675595645930997,0.7394571920800987
2015-10-08,1.39431492525753,0.742777958103419
2015-10-09,1.370733363917468,0.7436102302897148
2015-10-12,1.370733363917468,0.7436102302897148
2015-10-13,1.2940903105878683,0.7419456859171233
2015-10-14,1.3810495522601451,0.7286709445457051
2015-10-15,1.4311618595949758,0.7220294124990646
2015-10-16,1.4532718075820827,0.7170524248250156
2015-10-19,1.3913657406028224,0.7104108927783752
2015-10-20,1.385470350267807,0.7095786205920794
2015-10-21,1.388419534922514,0.6971278286850942
2015-10-22,1.3500980082577143,0.7021131390810061
2015-10-23,1.3574679909200833,0.7037693607317348
2015-10-26,1.3987357232651914,0.7054339051043264
2015-10-27,1.3869449425951605,0.7046016329180306
2015-10-28,1.5770779835918058,0.7054339051043264
2015-10-29,1.5711825932567904,0.6963038792206613
2015-10-30,1.5358102512466978,0.6971278286850942
2015-11-02,1.5770779835918058,0.6971278286850942
2015-11-03,1.5770779835918058,0.6971278286850942
2015-11-04,1.591817948916544,0.6929831131973411
2015-11-05,1.6153995102566059,0.6738907892437153
2015-11-06,1.6684610022461435,0.6747230614300112
2015-11-09,1.7627902265807893,0.675555333616307
2015-11-10,1.6802517829161743,0.684685359499972
2015-11-11,1.692042563586205,0.6838530873136762
2015-11-12,1.789320972575558,0.7029454112673021
2015-11-13,1.7863747668952497,0.7386249198938034
2015-11-16,1.7362594805860205,0.7402894642663951
2015-11-17,1.7686856169158047,0.7386249198938034
2015-11-18,1.783425582240543,0.7452664519404439
2015-11-19,1.759844020900481,0.7469309963130356
2015-11-20,1.745104055575743,0.7709919852188474
2015-11-23,1.745104055575743,0.7709919852188474
2015-11-24,1.7509994459107585,0.7676712191955272
2015-11-25,1.8011117532455891,0.768503491381823
2015-11-26,1.827642499240358,0.759373465498158
2015-11-27,1.7804793765602343,0.7577172438474293
2015-11-30,1.7568948362457737,0.7552287500104049
2015-12-01,1.771634801570512,0.7577172438474294
2015-12-02,1.7627902265807893,0.7460987241267399
2015-12-03,1.7627902265807893,0.7436102302897155
2015-12-04,1.7480532402304503,0.7394571920800994
2015-12-07,1.7627902265807893,0.7427779581034196
2015-12-08,1.7686856169158047,0.741113413730828
2015-12-09,1.7392086652407275,0.741113413730828
2015-12-10,1.750999445910758,0.741113413730828
2015-12-11,1.7421578498954344,0.7419456859171237
2015-12-14,1.706782528910943,0.7369686982430748
2015-12-15,1.6625656119111278,0.7386249198938034
2015-12-16,1.7097317135656502,0.7353041538704832
2015-12-17,1.759844020900481,0.7353041538704832
2015-12-18,1.7775301919055275,0.7344802044060503
2015-12-21,1.7333132749057123,0.7203731908483363
2015-12-22,1.6802517829161747,0.7211971403127692
2015-12-23,1.6802517829161747,0.7211971403127692
2015-12-24,1.5859225585815289,0.6979601008713903
2015-12-25,1.6124533045762974,0.6680815293833707
2015-12-28,1.6920425635862053,0.6755553336163072
2015-12-29,1.6832009675708817,0.6722345675929869
2015-12-30,1.74805324023045,0.680532321290356
2015-12-31,1.74805324023045,0.680532321290356
2016-01-01,1.74805324023045,0.680532321290356
2016-01-04,1.6979379539212205,0.6846853594999721
2016-01-05,1.6537210369214055,0.6921508410110455
2016-01-06,1.6743563925811589,0.6863415811507008
2016-01-07,1.594767133571251,0.6813645934766518
2016-01-08,1.5711825932567904,0.6805323212903559
2016-01-11,1.5711825932567904,0.6805323212903559
2016-01-12,1.4724325709144825,0.6597837756860014
2016-01-13,1.6065579142412818,0.6705783459422581
2016-01-14,1.565287202921775,0.6556390601982482
2016-01-15,1.5711825932567907,0.6639368138956175
2016-01-18,1.5829733739268215,0.6265927608965247
2016-01-19,1.562340997241467,0.6324020207568695
2016-01-20,1.5033841149169136,0.6058442152921703
2016-01-21,1.5446518472620219,0.5228500328747523
2016-01-22,1.5888717432362358,0.5543848260135005
2016-01-25,1.6242440852463285,0.5867518913385444
2016-01-26,1.6360348659163595,0.58426339750152
2016-01-27,1.6448794409060823,0.6008589048962585
2016-01-28,1.692042563586206,0.6108212029662192
2016-01-29,1.6890963579058977,0.6157981906402681
2016-02-01,1.5593918125867603,0.6099889307799233
2016-02-02,1.5181240802416522,0.6415237239186715
2016-02-03,1.4267410615873146,0.6489975281516078
2016-02-04,1.3471488236030078,0.7369686982430748
2016-02-05,1.3338834506056234,0.7552287500104047
2016-02-08,1.395789517584884,0.7510757118007887
2016-02-09,1.3191464642552844,0.726182450708681
2016-02-10,1.2734549549281158,0.7137316588016959
2016-02-11,1.2734549549281158,0.7137316588016959
2016-02-12,1.1982864939258697,0.6655930355463463
2016-02-15,1.295561923940824,0.689662347174021
2016-02-16,1.3530442139380234,0.7054339051043266
2016-02-17,1.3250418545902998,0.7220294124990649
2016-02-18,1.313251073920269,0.717052424825016
2016-02-19,1.273454954928116,0.7286709445457055
2016-02-22,1.3058810912579002,0.7261824507086809
2016-02-23,1.3161972796005776,0.7203731908483362
2016-02-24,1.273454954928116,0.7286709445457054
2016-02-25,1.3309372449253158,0.7319917105690257
2016-02-26,1.3250418545903,0.7319917105690257
2016-02-29,1.3751541619251306,0.7270064001731138
2016-03-01,1.3442026179227,0.7369686982430746
2016-03-02,1.4016849079198999,0.7378009704293705
2016-03-03,1.372204977270424,0.7336479322197544
2016-03-04,1.3839987369148536,0.7436102302897153
2016-03-07,1.3972611309378393,0.7469309963130355
2016-03-08,1.4178964865975927,0.7436102302897152
2016-03-09,1.3987357232651927,0.7452664519404438
2016-03-10,1.435582657602639,0.7494194901500599
2016-03-11,1.4090548905822686,0.7469309963130354
2016-03-14,1.4724325709144839,0.748587217963764
2016-03-15,1.4915933342468835,0.7469309963130354
2016-03-16,1.4886441495921765,0.7427779581034193
2016-03-17,1.5004349302622075,0.7494194901500598
2016-03-18,1.4680087939324231,0.7369686982430745
2016-03-21,1.4680087939324231,0.7369686982430745
2016-03-22,1.4739041842674385,0.7394571920800991
2016-03-23,1.535810251246699,0.7419456859171235
2016-03-24,1.532861066591992,0.7444341797541479
2016-03-25,1.535810251246699,0.7361364260567786
2016-03-28,1.5004349302622073,0.743610230289715
2016-03-29,1.4974708507355068,0.743610230289715
2016-03-30,1.485608574679907,0.7427779581034192
2016-03-31,1.491539712707707,0.7427779581034192
2016-04-01,1.423339072824006,0.7427779581034192
2016-04-04,1.4203720143229068,0.7328156600334583
2016-04-05,1.378860006077106,0.6987923730576857
2016-04-06,1.383307614854356,0.8232836466838126
2016-04-07,1.386271694381057,0.7552287500104043
2016-04-08,1.4455771167102573,0.729494894010138
2016-04-11,1.4381654284063066,0.7419456859171233
2016-04-12,1.439648957656856,0.8664369595432501
2016-04-13,1.4233390728240063,0.8373906602415264
2016-04-14,1.4381654284063066,0.8465206861251915
2016-04-15,1.420372014322907,0.853153895449969
2016-04-18,1.404065108464456,0.8274283621715656
2016-04-19,1.423339072824006,0.8182983362879006
2016-04-20,1.4292702108518058,0.784275049312128
2016-04-21,1.491539712707707,0.802535101079458
2016-04-22,1.4826444951532065,0.8133213486138517
2016-04-25,1.4781968863759565,0.7950612968465216
2016-04-26,1.470782219097607,0.7768012450791917
2016-04-27,1.4500247254875072,0.7917405308232014
2016-04-28,1.455955863515307,0.7726565295914386
2016-04-29,1.455955863515307,0.7726565295914386
2016-05-02,1.4010980499633567,0.7768012450791917
2016-05-03,1.4010980499633567,0.7768012450791917
2016-05-04,1.4010980499633567,0.7768012450791917
2016-05-05,1.4010980499633567,0.7768012450791917
2016-05-06,1.393686361659406,0.7934050751957931
2016-05-09,1.395166911935557,0.8224513744975168
2016-05-10,1.4218555435734568,0.8921624928216536
2016-05-11,1.4693016688214562,0.8340698942182062
2016-05-12,1.4500247254875072,0.8191306084741965
2016-05-13,1.5182283443456066,0.8315814003811818
2016-05-16,1.5182283443456066,0.7726565295914386
2016-05-17,1.5034019887633066,0.7867635431491525
2016-05-18,1.4974708507355068,0.7676712191955267
2016-05-19,1.4767133571254067,0.7817865554751037
2016-05-20,1.5093331267911063,0.7859312709628569
2016-05-23,1.4796774366521073,0.8846970113105802
2016-05-24,1.4722657483481565,0.8514976737992405
2016-05-25,1.450024725487507,0.9095902724026879
2016-05-26,1.481160965902657,0.9270180519837218
2016-05-27,1.4826444951532063,0.8896074172097254
2016-05-30,1.500434930262207,1.031776152072775
2016-05-31,1.4974708507355066,1.0517340391001486
2016-06-01,1.4974708507355066,1.0575516216823564
2016-06-02,1.536018779454607,1.0351052408179584
2016-06-03,1.5567762730647068,1.1182409095070465
2016-06-06,1.5538121935380063,1.1465131956755152
2016-06-07,1.6131176158672067,1.1498339616988356
2016-06-08,1.5923601222571067,1.0816625469193462
2016-06-09,1.5627074110925065,1.0251262973042718
2016-06-10,1.5745667081737076,1.0309438798864796
2016-06-13,1.536018779454607,0.9769044468302928
2016-06-14,1.5389858379557064,0.9203681972152186
2016-06-15,1.5241594823734064,0.9303471407289053
2016-06-16,1.481160965902657,0.8413855667357466
2016-06-17,1.485608574679907,0.8555175484590495
2016-06-20,1.5330546999279069,0.8937604554193419
2016-06-21,1.5419499174824072,0.8729786189275356
2016-06-22,1.5152612858445076,0.827253585012444
2016-06-23,1.4974708507355068,0.8397210223631553
2016-06-24,1.4574393927658567,0.7648914300932992
2016-06-27,1.5122972063178066,0.8164423693124615
2016-06-28,1.5300876414268074,0.8064634257987748
2016-06-29,1.527123561900107,0.8089602423576622
2016-06-30,1.5389858379557062,0.8172746414987573
2016-07-01,1.5300876414268072,0.82808585719874
2016-07-04,1.5241594823734061,0.8355679841535392
2016-07-05,1.4856085746799068,0.853853004086458
2016-07-06,1.4826444951532063,0.8230922240809649
2016-07-07,1.494506771208806,0.7931637162617676
2016-07-08,1.475229827874857,0.7732058292343942
2016-07-11,1.464851081069807,0.8147778249398697
2016-07-12,1.4663346103203565,0.8314066232220599
2016-07-13,1.4707822190976068,0.8363919336179719
2016-07-14,1.4737492775987058,0.8605028588549614
2016-07-15,1.4781968863759563,0.8688172579960566
2016-07-18,1.4781968863759563,0.8688172579960566
2016-07-19,1.4381654284063061,0.8472031493179544
2016-07-20,1.458922922016406,0.8787962015097434
2016-07-21,1.4277866816012563,0.9561226103384867
2016-07-22,1.4263031523507066,0.8821252902549266
2016-07-25,1.423339072824006,0.8762993849508559
2016-07-26,1.4796774366521073,0.8305743510357643
2016-07-27,1.5182283443456064,0.8164423693124615
2016-07-28,1.4885756331810063,0.8189391858713491
2016-07-29,1.527123561900107,0.8297420788494687
2016-08-01,1.5982912602849069,0.8272535850124443
2016-08-02,1.6635278206419069,0.8214276797083737
2016-08-03,1.6012553398116072,0.815610097126166
2016-08-04,1.6012553398116072,0.8214276797083736
2016-08-05,1.6042223983127064,0.81477782493987
2016-08-08,1.6309080509762073,0.7939959884480637
2016-08-09,1.6042223983127062,0.7873461336795603
2016-08-10,1.6101505573661075,0.7923314440754722
2016-08-11,1.6101505573661075,0.7923314440754722
2016-08-12,1.5804978462015074,0.8230922240809652
2016-08-15,1.550845135036907,0.8056311536124792
2016-08-16,1.5241594823734061,0.8006458432165672
2016-08-17,1.5152612858445071,0.7981490266576797
2016-08-18,1.482644495153206,0.7914991718891762
2016-08-19,1.4589229220164055,0.7906668997028804
2016-08-22,1.4945067712088058,0.8089602423576622
2016-08-23,1.467818139570906,0.8339034397809475
2016-08-24,1.4945067712088056,0.8297420788494685
2016-08-25,1.5360187794546065,0.8571820928316413
2016-08-26,1.518228344345606,0.8447063327590671
2016-08-29,1.518228344345606,0.8621674032275533
2016-08-30,1.524159482373406,0.858846637204233
2016-08-31,1.5804978462015071,0.8929281832330463
2016-09-01,1.6012553398116067,0.98688339034398
2016-09-02,1.5834649047026064,0.9976862833220996
2016-09-05,1.524159482373406,1.0642014764508607
2016-09-06,1.5627074110925063,1.0608723877056776
2016-09-07,1.568638549120306,1.07168360340566
2016-09-08,1.5419499174824065,1.026790841676864
2016-09-09,1.5449139970091073,1.094962256456354
2016-09-12,1.482644495153206,1.0575516216823573
2016-09-13,1.5122972063178064,1.1307166695796216
2016-09-14,1.5300876414268072,1.054222532937174
2016-09-15,1.509333126791106,1.3036461844481646
2016-09-16,1.547881055510207,1.1224022704385266
2016-09-19,1.547881055510207,1.1224022704385266
2016-09-20,1.5152612858445076,1.028447063327593
2016-09-21,1.5034019887633066,1.006000682463195
2016-09-22,1.5034019887633066,1.006000682463195
2016-09-23,1.4974708507355068,1.0184764425357693
2016-09-26,1.5004349302622073,1.0076652268357869
2016-09-27,1.5300876414268076,0.998518555508396
2016-09-28,1.5063660682900073,1.0375937346549842
2016-09-29,1.5063660682900073,1.0351052408179597
2016-09-30,1.5034019887633068,1.0001830998809875
2016-10-03,1.497470850735507,0.9694223198754944
2016-10-04,1.4945067712088067,0.9694223198754944
2016-10-05,1.5389858379557069,0.989371884181005
2016-10-06,1.5389858379557069,0.9960300616713714
2016-10-07,1.589396042730407,1.0217972085590898
2016-10-10,1.589396042730407,1.0217972085590898
2016-10-11,1.5982912602849073,1.0359375130042556
2016-10-12,1.5982912602849073,0.9960300616713715
2016-10-13,1.6012553398116076,1.0134828094179946
2016-10-14,1.6338751094773072,1.002679916439875
2016-10-17,1.6190487538950071,1.047572678168671
2016-10-18,1.630908050976208,1.047572678168671
2016-10-19,1.6279439714495076,1.039258279027576
2016-10-20,1.6131176158672076,1.0417550955864634
2016-10-21,1.5686385491203072,1.0450758616097837
2016-10-24,1.5716026286470077,1.0575516216823577
2016-10-25,1.6309080509762084,1.0575516216823577
2016-10-26,1.607186477839408,1.0184764425357695
2016-10-27,1.601255339811608,1.0060006824631953
2016-10-28,1.639803268530709,1.0010153720672834
2016-10-31,1.6071864778394083,1.0010153720672834
2016-11-01,1.6101505573661088,1.0101620433946743
2016-11-02,1.5804978462015087,0.9660932311303113
2016-11-03,1.5804978462015087,0.9660932311303113
2016-11-04,1.5864289842293084,0.9195359250289238
2016-11-07,1.6160816953939088,0.9345001789385226
2016-11-08,1.619048753895008,0.9212004694015156
2016-11-09,1.595324201783809,0.8904396893960226
2016-11-10,1.6101505573661092,0.9527935215933043
2016-11-11,1.6398032685307096,0.9195359250289238
2016-11-14,1.6546296241130096,0.9611079207343994
2016-11-15,1.6753871177231094,0.9428145780796175
2016-11-16,1.6991116698343087,0.9710868642480861
2016-11-17,1.7465548161079094,0.9752399024577022
2016-11-18,1.7376595985534091,1.0035121886261709
2016-11-21,1.7791716067992103,1.0109943155809702
2016-11-22,1.7465548161079092,1.0351052408179597
2016-11-23,1.7465548161079092,1.0351052408179597
2016-11-24,1.7643452512169098,1.0824948191056432
2016-11-25,1.7376595985534087,1.0808302747330516
2016-11-28,1.7287643809989084,1.0725158755919564
2016-11-29,1.7346925400523094,1.1057734721563368
2016-11-30,1.7435907365812082,1.104941199970041
2016-12-01,1.7287643809989082,1.0500694947275584
2016-12-02,1.7495188956346093,1.0550548051234703
2016-12-05,1.719866184470009,1.1066057443426325
2016-12-06,1.734692540052309,1.104941199970041
2016-12-07,1.7465548161079083,1.1057734721563368
2016-12-08,1.7257973224978085,1.0982913452015377
2016-12-09,1.7198661844700087,1.1174086373207524
2016-12-12,1.7020757493610081,1.1007798390385621
2016-12-13,1.716902104943308,1.101612111224858
2016-12-14,1.702075749361008,1.0841593634782352
2016-12-15,1.7050398288877084,1.0791657303604603
2016-12-16,1.7228332429711077,1.070851331219365
2016-12-19,1.7198661844700085,1.0658660208234532
2016-12-20,1.7317284605256078,1.0808302747330518
2016-12-21,1.7346925400523083,1.0974590730152423
2016-12-22,1.7198661844700083,1.0775011859878687
2016-12-23,1.7198661844700083,1.0775011859878687
2016-12-26,1.7228332429711073,1.1132555991111364
2016-12-27,1.7406236780801079,1.185588374822105
2016-12-28,1.7673123097180077,1.2895142027248627
2016-12-29,1.7910338828548082,1.4300183932153212
2016-12-30,1.7910338828548082,1.4383327923564162
